epoch,training_loss,validation_loss
1,1.0856030935377587,0.996734835618844
2,1.0024789568633232,0.9034670262248969
3,0.9482732235290247,0.8368372211427045
4,0.9001811356369279,0.794161651763448
5,0.8794643393964592,0.7759635770247758
6,0.8697631091583432,0.7587629084938143
7,0.8689002859310841,0.7517434102625935
8,0.8619460809262093,0.7543629327434703
9,0.854747490150722,0.7414554372155593
10,0.8622003782765446,0.7364125807592474
11,0.8435733759497094,0.7340383321229665
12,0.8362889233536608,0.7335774657185092
13,0.8376351379034087,0.7293440659353339
14,0.837380952409559,0.7244737806495714
15,0.8313694890402746,0.7275253841482057
16,0.8293036632337595,0.7242680521099114
17,0.8391117638177447,0.7313206426205079
18,0.8314882926740671,0.7231714901017265
19,0.8286104906262375,0.7237498639551408
20,0.8332990587852759,0.7220417305004377
21,0.8295753315052022,0.7219382703669963
22,0.8250001409235276,0.7244509692572377
23,0.8240307578890342,0.7214949668550784
24,0.8269356362462983,0.724035153725396
25,0.8265132744481244,0.7266866751243731
26,0.8349303205808004,0.7217297074984919
27,0.8213648858658598,0.7221787144070023
28,0.8196615246650115,0.7225174395584621
29,0.8238990787133145,0.7219561623649363
30,0.8264909591574682,0.7273625164675567
31,0.8309074701286676,0.7222009129319454
32,0.8205718576438784,0.7209511549194898
33,0.8239075220788871,0.7209044991095374
34,0.8226701758039279,0.7249985918676927
35,0.8217393263118473,0.7212549985552127
36,0.8162552531309953,0.7214038383009975
37,0.8318980857143252,0.7194381751165799
38,0.8224528086154167,0.7264752468448475
39,0.8284510411615447,0.7203651633730696
40,0.8236601954995804,0.7209823062083472
41,0.8283256889954014,0.7193985698413263
42,0.8186419707896515,0.7209772485896854
43,0.8194033598962418,0.7225476324192586
44,0.8244861392524299,0.7189219228329102
45,0.8217067615253719,0.7205747395205352
46,0.8258874977980386,0.7211350129425891
47,0.8278021178846284,0.7187411061093851
48,0.8258017905428028,0.7215475323010077
49,0.8198053281451148,0.7311844737983189
50,0.831206480662028,0.7237303066838738
51,0.8244829553318774,0.7170506002712835
52,0.8295241537995226,0.7441385245761989
53,0.8278957325329618,0.7187454938157204
54,0.8226244061637739,0.7198908314383103
55,0.8261894322442883,0.7206772448826422
56,0.8226448718331304,0.7286836322099884
57,0.8279154033172788,0.7191731575076565
58,0.826711980220214,0.7164329407405268
59,0.8261767492832475,0.7218882196520003
60,0.8246753750041401,0.7199401837185117
61,0.8223826143685289,0.717721182875838
62,0.8171120442430492,0.7165100325835995
63,0.8165124642254487,0.7179920512474388
64,0.8218288657859242,0.7178193550168371
65,0.8185458942035365,0.7181836871281724
66,0.8180225596340309,0.7316752350403487
67,0.8270699558608489,0.7254831534953206
68,0.8205829419176097,0.7180921746177907
69,0.8225953625881766,0.7153441244107814
70,0.8220144095696177,0.7160594693722169
71,0.8215311365177626,0.7164050015203792
72,0.8218840277726882,0.7167241789080614
73,0.8244198185252393,0.7162031220512156
74,0.8184476674698157,0.7182501719041836
75,0.8160397030237153,0.7199757055270891
76,0.8173571056894117,0.7188278330615693
77,0.8290485096728708,0.7226111589033911
78,0.8391425481305661,0.7174014569791548
79,0.8245605552603253,0.7214728297631433
80,0.8243081690132461,0.7237297384285488
81,0.8237621450987388,0.7167595368952839
82,0.824080113663761,0.7297517543921441
83,0.8261497918702173,0.7267106691021129
84,0.8212618854415072,0.715806805283014
